Player Name,League,Club,Position,Tactical Role,Minutes Played,Goals per 90,Shots,Assists per 90,Dribble Success %,Total Pass Accuracy %,Tackles Success %,Dribblers Tackled,Blocks per 90,Shots Blocked per 90,Passes Blocked per 90,Clearances per 90,Errors per 90,Aggressive High Block Engagement,Transition Ability (Interceptions-Passing),Area Clearance & Box Protection,Build-up Ability,1v1 Ability,Compactness & Shot Blocks,Overall Defensive Workload Index,Vertical Passing / Line-Breaking,Low-Tempo Defensive Coverage,Mid-Third Engagements,Long Passing Ability - Pressured Duel Success,Errors Under Pressure,Area Variety in Tackling,Structured Passing in Tactical Mid-Blocks,Defensive Stress Indicators & Rescue Actions,Passing Reliability Across Areas,Defensive Energy & Effort Radar
S. de Vrij,Serie A,Inter,Defender,Ball-Playing Centre-Back,1578.0,0.0570342205323193,6.0,0.0,1.0,0.992545260915868,1.0,8.0,1.254752851711027,0.5703422053231939,0.6844106463878327,2.908745247148289,0.0,0.1367885733861292,0.4366594397112259,0.3039040862876036,0.449118208708124,0.555243061952465,0.8185858980507229,0.3910650910140434,0.2057689944480566,0.8274664203140332,0.4936867914298187,0.5287968933051688,0.2991155464154348,0.5689082514604906,0.449914211410978,0.1449529133016376,0.8670798552684322,0.8521291809876882
D. Dumfries,Serie A,Inter,Defender,Ball-Winning Full-Back,1640.0,0.2195121951219512,16.0,0.2195121951219512,0.52,1.018242122719735,1.4444444444444446,9.0,0.823170731707317,0.3292682926829268,0.4939024390243902,1.8109756097560976,0.0548780487804878,0.4307664835084551,0.1244167984530733,0.4108700560332654,0.5672391910754259,0.4799309528523551,0.4537038049248563,0.7877809102560753,0.3837371174978498,0.4967185740889074,0.4140147445831509,0.475936204711703,0.5007999673971634,0.4111829215490541,0.6195876809467098,0.0888722699137889,0.7207778563239153,0.8986775069152567
M. Darmian,Serie A,Inter,Defender,Ball-Winning Full-Back,2414.0,0.0745650372825186,6.0,0.0372825186412593,0.3571428571428571,0.9849874895746455,0.9565217391304348,20.0,1.0066280033140016,0.4101077050538525,0.5965202982601491,2.0505385252692627,0.0,0.4522386328249102,0.2702618954389487,0.3457953401070262,0.2866821553761578,0.4691178375519063,0.4790504127418649,0.2810778914205949,0.1549857622659787,0.2433594915088016,0.6529137662463903,0.6114067109816608,0.2524890905122274,0.6712339306308998,0.7801080167773847,0.1922564110167292,0.7367955215079471,0.7925127990905985
F. Dimarco,Serie A,Inter,Defender,Ball-Winning Full-Back,2105.0,0.2137767220902613,38.0,0.2565320665083135,0.3333333333333333,1.0565843621399174,1.3157894736842104,17.0,0.7695961995249405,0.1282660332541567,0.6413301662707839,1.453681710213777,0.0427553444180522,0.5854787797091693,0.153812595395134,0.2567273878297441,0.2868820212315349,0.4481058312370646,0.3628517670193101,0.7065844046086509,0.3609086399451263,0.6371970459199271,0.6296021857786587,0.398571153790883,0.2422503655045218,0.5984394640328585,0.3864498813527162,0.1888466719055758,0.6579536019429182,0.8027684706078304
Angeliño,Serie A,AS Roma,Defender,Ball-Winning Full-Back,1148.0,0.0,5.0,0.078397212543554,0.5,0.9562171628721542,0.9166666666666666,11.0,0.862369337979094,0.39198606271777,0.470383275261324,2.9006968641114983,0.078397212543554,0.4363919676818745,0.3216779560230106,0.4203572097005096,0.5163341532727912,0.6516311338251344,0.4632563876988058,0.1393615165237173,0.260458855975074,0.4827874748262383,0.6667176395820219,0.4537871079758812,0.3317397920032653,0.6327172824974886,0.3002949510154293,0.15656045630225,0.7075680565520931,0.8416932884380842
Z. Çelik,Serie A,AS Roma,Defender,Defensive Anchor / Stopper,666.0,0.0,2.0,0.0,0.6,1.0716981132075472,1.6000000000000003,14.0,1.6216216216216215,0.6756756756756757,0.945945945945946,3.3783783783783785,0.0,0.7248685014134537,0.6181540301508737,0.3802681619960834,0.3295981890736519,0.5958291724226159,0.8464212109277341,0.3345291739111162,0.1874937557506111,0.0,0.6182330703093716,0.3632329580181895,0.4029514151330176,0.6097415387661328,0.5259318213000927,0.1647073751269477,0.639621758269214,0.81470605209997
L. Gianetti,Serie A,Udinese,Defender,Positional Defender,630.0,0.1428571428571428,3.0,0.0,1.0,0.8855218855218854,0.5714285714285714,4.0,1.4285714285714284,0.8571428571428572,0.5714285714285714,5.571428571428571,0.0,0.0855108363058544,0.6774686573134758,0.3656563698693029,1.0,0.268761242938021,0.5308082335038793,0.4552960946082565,0.1899786401850779,0.4027088394383331,0.2827298953810195,0.4730590630267344,0.2689150869898873,0.745852845753115,0.185868075687037,0.1655035960739221,0.7154349664439492,0.8285630961607369
J. Zemura,Serie A,Udinese,Defender,Ball-Winning Full-Back,1031.0,0.08729388942774,3.0,0.0,0.5909090909090909,0.8612099644128111,1.2307692307692308,11.0,0.4364694471387003,0.08729388942774,0.3491755577109602,1.833171677982541,0.0,0.6869648331325768,0.2804986857580183,0.3810411486549429,0.7764494038143379,0.8131979060084641,0.4429594264264898,0.3905992464169274,0.1189925842431849,0.5568883328172282,0.7968659236938903,0.3690100946161351,0.2711674415888015,0.44545545603599,0.152965651823693,0.1815462397366408,0.6697567816080848,0.8068508393563913
H. Kamara,Serie A,Udinese,Defender,Ball-Winning Full-Back,2240.0,0.0401785714285714,20.0,0.0401785714285714,0.5769230769230769,0.9508716323296356,1.2307692307692306,25.0,1.1651785714285714,0.0803571428571428,1.0848214285714286,2.6517857142857144,0.0,0.5829252145004664,0.3552057916327057,0.5518994531446668,0.5660238874301503,0.6448133905355209,0.7394172279708662,0.3441905707374549,0.1986882724786676,0.6699402362533402,0.5038653687898987,0.452779952894193,0.3174025856629533,0.7476785678021458,0.457159750478934,0.1509906009961207,0.627513471231102,0.8455174620353209
K. Ehizibue,Serie A,Udinese,Defender,Defensive Anchor / Stopper,954.0,0.0,9.0,0.0943396226415094,0.6470588235294118,0.849514563106796,0.875,11.0,1.981132075471698,0.2830188679245283,1.6981132075471697,3.39622641509434,0.0,0.6712123995884856,0.4506618982167841,0.998520843752668,0.3731223746986077,0.6007341042978832,0.6919707066579401,0.2716519799660724,0.2990788791850861,0.7460170969575084,0.3249554165527993,0.5477753379920803,0.3801362757462632,0.7371890083840094,0.2194649694280451,0.1047807780300999,0.4739164480362042,0.8930341584090409
T. Kristensen,Serie A,Udinese,Defender,Positional Defender,2096.0,0.0,8.0,0.0429389312977099,1.0,0.8699080157687253,0.96,21.0,1.245229007633588,0.8587786259541985,0.3864503816793893,5.066793893129771,0.0,0.2704785977898037,0.4700231005894035,0.6109199062202844,0.6256551100102656,0.8052747355318121,0.6483756276449818,0.3619814861814898,0.3133022950747098,0.4005729147131794,0.4408010406566625,0.3749348828351512,0.4319810298738309,0.55530946664999,0.2765320261927178,0.1765308438691734,0.666614147823763,0.8003266434155156
Juan Jesus,Serie A,Napoli,Defender,Ball-Playing Centre-Back,2118.0,0.0424929178470254,5.0,0.0,1.0,0.914843287995269,0.6785714285714286,23.0,0.9773371104815864,0.509915014164306,0.4674220963172804,2.847025495750708,0.0424929178470254,0.2835591669836365,0.4326361565243936,0.2321669220326103,0.3588878595163528,0.5234539458630302,0.4694211136375596,0.2062998407188347,0.1502044208495158,0.3406565146321871,0.2851846325111595,0.6350064632076695,0.4083217423952371,0.6055228578196695,0.5381611267897506,0.1447817745310453,0.7426579103914219,0.8389851202846594
L. Spinazzola,Serie A,AS Roma,Defender,Ball-Winning Full-Back,1312.0,0.0685975609756097,4.0,0.1371951219512195,0.5128205128205128,1.0106707317073171,0.7000000000000001,8.0,0.5487804878048781,0.1371951219512195,0.4115853658536585,1.0289634146341464,0.0,0.3628138077683833,0.0439411949581406,0.3846619554370754,0.4051006453763182,0.5657997097568991,0.3750368937328925,0.2063120329235324,0.2353732320063885,0.5217432692195174,0.2630970227651703,0.4630219031254181,0.4891969325423658,0.4825460052979874,0.5391614640312297,0.1504077879410197,0.6794617316711805,0.8361387298240889
Amir Rrahmani,Serie A,Napoli,Defender,Ball-Playing Centre-Back,2603.0,0.1037264694583173,17.0,0.0,0.7692307692307693,0.9384544192503472,1.588235294117647,16.0,0.8298117556665385,0.3457548981943911,0.4840568574721475,3.1117940837495195,0.0,0.2023794937834145,0.2898019267692736,0.1757178392372094,0.3033745712248991,0.6856032830760241,0.8310095650301988,0.592365351686229,0.1627024821344847,0.6805423318209354,0.4879611498563801,0.4370705018973905,0.3926280079652414,0.6946510512331086,0.487419650231509,0.1751563840603976,0.6893728367887341,0.8120277671100772
M. Olivera,Serie A,Napoli,Defender,Defensive Anchor / Stopper,1573.0,0.0572155117609663,8.0,0.0572155117609663,0.6875,1.033299697275479,1.0,23.0,2.0025429116338205,0.3432930705657978,1.6592498410680228,1.4303877940241576,0.0,0.694259016017195,0.6441012601000875,0.432144052584282,0.1208090134250812,0.3280448978195173,0.7060347598387473,0.302701813049816,0.2024085569146196,0.717799348048356,0.4243032688284033,0.6089032536364605,0.3448940199359763,0.5725786175004062,0.429601157700944,0.0726382901851246,0.640826136564124,0.9097674949674144
Aarón Martín,Serie A,Genoa,Defender,Ball-Winning Full-Back,1381.0,0.0,1.0,0.0651701665459811,0.5,0.9885321100917432,1.4285714285714286,9.0,0.7820419985517741,0.2606806661839246,0.5213613323678493,0.9775524981897176,0.0,0.5099063427467002,0.1362770483008002,0.4283435841958502,0.520938976414474,0.5432971775259234,0.5213728396283496,0.0270515579136599,0.1876288102493808,0.393620813899442,0.7931657717758205,0.3984764964277512,0.4286443685645121,0.481276706221512,0.4472978093624801,0.1598854134231569,0.7762733204221294,0.8377009839093748
M. Bani,Serie A,Genoa,Defender,Ball-Playing Centre-Back,2310.0,0.0779220779220779,9.0,0.0,0.3333333333333333,0.8446005267778753,0.5555555555555555,11.0,1.9870129870129871,1.207792207792208,0.7792207792207793,4.51948051948052,0.0389610389610389,0.1208632214202091,0.4385442980379149,0.8290389544093358,0.338696955133501,0.365289577411005,0.4660418400260206,0.3115142580112566,0.1863715006421399,0.3991381127129513,0.7063573215968236,0.4247842341485907,0.4304618593576241,0.5777106168357392,0.598617549549655,0.1606335034708842,0.5781584952399634,0.84098446902274
M. Erlić,Serie A,Sassuolo,Defender,Ball-Playing Centre-Back,2626.0,0.0342726580350342,5.0,0.0,0.6666666666666666,0.8099999999999999,0.846153846153846,20.0,1.0624523990860624,0.5483625285605483,0.5140898705255141,4.386900228484387,0.0342726580350342,0.2555179675144479,0.3744798624760644,0.5627786598012038,0.5432404060543737,0.7169934019623067,0.5635266954957476,0.3529791067418729,0.2167666710139312,0.4974827147419996,0.5653868135425183,0.5385312522956498,0.3586255878374974,0.7724797854835307,0.7403906948189616,0.1850403604374188,0.6040477237726058,0.8037383304744266
S. Sabelli,Serie A,Genoa,Defender,Ball-Winning Full-Back,2451.0,0.0,8.0,0.03671970624235,0.2857142857142857,0.8880813953488373,0.857142857142857,15.0,0.9914320685434516,0.2203182374541003,0.7711138310893512,1.285189718482252,0.0,0.6482360372989757,0.2554258520387858,0.6829371951529232,0.7096335790347233,0.6567169147739684,0.4727652508794066,0.094651515469644,0.1921466863146295,0.4115339692323423,0.4793987812939951,0.4926914166572765,0.589409830661729,0.3608282344304778,0.5084010176748913,0.1617448515538887,0.6167686093905063,0.8049005220342607
A. Vogliacco,Serie A,Genoa,Defender,Positional Defender,1172.0,0.0,4.0,0.0767918088737201,0.5,0.8561525129982669,1.0714285714285714,12.0,1.2286689419795225,0.7679180887372014,0.4607508532423208,3.0716723549488054,0.0767918088737201,0.3389335669717602,0.6029950810451014,0.3173872778859882,0.8295802017156132,0.5626840960748822,0.6619817034698755,0.179742056914169,0.2915316381073962,0.6153686561824473,0.5763456200088335,0.1505148264015935,0.3083607377038434,0.4203368500138403,0.5149562773514706,0.0809958260033734,0.9281673959904436,0.8821521097984505
J. Vásquez,Serie A,Genoa,Defender,Positional Defender,2850.0,0.031578947368421,26.0,0.031578947368421,0.5882352941176471,0.868399675060926,0.868421052631579,32.0,1.5789473684210529,0.8210526315789473,0.7578947368421053,3.568421052631579,0.0,0.3339791329607423,0.5180090185520996,0.6408367375026688,0.5575656443435704,0.6139073850775363,0.6353347688163102,0.31166021446773,0.234615905344005,0.6385447895264981,0.5079687521279648,0.3133963692113958,0.313612106563457,0.4678249070986172,0.4700970446014165,0.1483166635219475,0.7793752545951947,0.8151714687586527
C. Lykogiannis,Serie A,Bologna,Defender,Ball-Winning Full-Back,900.0,0.2,10.0,0.1,0.2857142857142857,1.0022222222222223,1.2000000000000002,5.0,1.5,0.5,1.0,3.0,0.0,0.415234540314898,0.1583989829923136,0.7830370469268646,0.4934115823777547,0.3676458898356178,0.58851090335231,0.6423298865222397,0.1554073101657449,0.4532663258927093,0.4666568269096121,0.1402708416465922,0.3294018970421123,0.6731554615455536,0.6791262731668012,0.1373864284492962,0.5724890885913563,0.8538618308566153
A. Gallo,Serie A,Lecce,Defender,Ball-Winning Full-Back,2502.0,0.0,12.0,0.1079136690647482,0.4871794871794871,0.9822309970384996,0.8709677419354841,31.0,1.223021582733813,0.3237410071942446,0.8992805755395683,2.410071942446044,0.0,0.4814427386695897,0.3135733444315434,0.6439199452005745,0.5337222693602445,0.6447414935958756,0.615136170268593,0.1779484276115346,0.2724615248039887,0.6466222221977526,0.2973466557535477,0.3293825043435293,0.4070711769292057,0.5497003638903053,0.4394063436696648,0.1344594281364538,0.6295719519267446,0.8594363750985077
R. Kristensen,Serie A,AS Roma,Defender,Ball-Winning Full-Back,1742.0,0.0516647531572904,7.0,0.0516647531572904,0.4117647058823529,0.947805456702254,0.7599999999999998,28.0,1.3949483352468428,0.3616532721010333,1.0332950631458095,2.583237657864524,0.0,0.5351950014136446,0.3208331432543099,0.7135333863681483,0.2971091245223001,0.5860677602850166,0.4737580379060228,0.2710668262466877,0.1722769628038841,0.5402883853785173,0.4026160320566572,0.4566790578533034,0.3763523343832395,0.64011066029196,0.5696966494239593,0.1403685955591042,0.5010682020891265,0.8326715179449738
R. Rodríguez,Serie A,Torino,Defender,Ball-Winning Full-Back,2783.0,0.0323392022996766,8.0,0.0646784045993532,0.7272727272727273,0.8946360153256704,1.2380952380952384,28.0,0.7114624505928854,0.2910528206970895,0.4204096298957959,2.069708947179303,0.0646784045993532,0.3571444317445947,0.2681964832064615,0.2222461843310974,0.4058243581996891,0.6112258433326382,0.5455497316332386,0.2077766374029749,0.204336968518604,0.5879507511828528,0.5847135513186016,0.3221281806862211,0.5385253807238983,0.5755214089340376,0.4346796404627194,0.1410817767345062,0.6337084340104241,0.8518580625891614
Diego Llorente,Serie A,AS Roma,Defender,Ball-Playing Centre-Back,2229.0,0.0403768506056527,5.0,0.0403768506056527,0.5,0.9191671769748928,0.9500000000000002,11.0,1.6150740242261103,1.0901749663526246,0.5248990578734859,3.189771197846568,0.0,0.1458524184011899,0.4174618922876235,0.4409393343788631,0.2464597944130538,0.4653977174413611,0.7176400367882172,0.2810419162291176,0.203956052836468,0.3887641342407009,0.4623557901573158,0.2700475060518251,0.302127647681066,0.4165627926706799,0.4490395206865605,0.1614643425991485,0.7325553731831833,0.8152259605563167
V. Gendrey,Serie A,Lecce,Defender,Ball-Winning Full-Back,3052.0,0.0589777195281782,12.0,0.0884665792922673,0.5925925925925926,1.0309999999999997,0.942857142857143,30.0,1.1795543905635648,0.3243774574049803,0.8551769331585845,2.919397116644823,0.0,0.4732028169512903,0.3626755297047248,0.5988610181848288,0.5592976286096937,0.6270797879374326,0.524550276223297,0.3589591233163294,0.2723910258435557,0.7083331870983585,0.5357243148196658,0.415730309854051,0.4303257901561689,0.6293006994229852,0.5628523357507019,0.143215500033316,0.6107764402389245,0.8423309740678011
Natan,Serie A,Napoli,Defender,Ball-Playing Centre-Back,955.0,0.0,5.0,0.0,0.5,0.9587458745874587,1.0,5.0,1.130890052356021,0.8481675392670157,0.2827225130890052,3.015706806282723,0.0,0.2019403459724896,0.349656890628657,0.3695295027657911,0.3085406778373719,0.6950458588370798,0.7347617094564456,0.2210003464645967,0.1511734966799575,0.3991356893219243,0.4671856497230901,0.2592961910188053,0.1837386368646219,0.4754835053072208,0.5554204932007523,0.1867616225874089,0.8437220312799198,0.7805231283366096
D. Spence,Serie A,Genoa,Defender,Defensive Anchor / Stopper,853.0,0.0,1.0,0.0,0.55,1.0187265917602997,0.8333333333333331,8.0,2.1101992966002343,0.5275498241500586,1.5826494724501758,2.9542790152403287,0.0,0.4647623447074905,0.4538318887525896,0.8646051370805419,0.3372754897765435,0.4709826966235929,0.8739571538228985,0.2055381869514342,0.1722932841118472,0.5714779963378464,0.0881536810741566,0.5606215556137111,0.4869649679230528,0.5430005113601957,0.0,0.0989122903451398,0.498310799422595,0.8857246956205748
M. Kayode,Serie A,Fiorentina,Defender,Ball-Winning Full-Back,2063.0,0.0436257876878332,5.0,0.0436257876878332,0.5116279069767442,1.021276595744681,1.111111111111111,35.0,1.0906446921958313,0.523509452253999,0.5671352399418322,2.0067862336403297,0.0872515753756665,0.5359759913044686,0.4353256511484584,0.2633330927669454,0.2364311558293819,0.6010825784928558,0.5061513006502302,0.3064885344260418,0.2267031261357146,0.4536511480595523,0.868238039491317,0.6207449229325782,0.199030343124756,0.5192729411977042,0.5158080587148202,0.1567474627625805,0.8285773209380787,0.8336980627774828
P. Dorgu,Serie A,Lecce,Defender,Ball-Winning Full-Back,1562.0,0.115236875800256,14.0,0.0,0.4838709677419355,0.9781512605042016,1.0,22.0,0.9218950064020486,0.2880921895006402,0.6338028169014085,2.592829705505762,0.115236875800256,0.6016201462124829,0.388131671127785,0.33058368387628,0.2812801898468141,0.627216082856826,0.3672907713301525,0.4598525951754285,0.1134175177309124,0.3809398778955102,0.6142258216737079,0.4938092509605195,0.5629033036055041,0.6042877878732577,0.4494994817186473,0.1461896543200772,0.511285229009117,0.8340283394355701
V. Le Goff,Ligue 1,Lorient,Defender,Ball-Winning Full-Back,545.0,0.1651376146788991,4.0,0.1651376146788991,1.0,0.9402985074626866,0.0,4.0,1.81651376146789,0.4954128440366973,1.3211009174311927,1.651376146788991,0.0,0.3419435107240684,0.1937424519698808,0.9380420187997128,0.3561098744975479,0.0,0.0,0.2040395950369615,0.2797121136987808,0.6967438305147062,0.6116888012218245,0.8345555041552366,0.4648127103203924,0.5847149445451193,0.4848403163938727,0.0964907825703301,0.5385258697767289,0.933191818060953
M. Zeffane,Ligue 1,Clermont Foot,Defender,Defensive Anchor / Stopper,1234.0,0.0,14.0,0.0,0.1818181818181818,0.9140767824497256,1.176470588235294,17.0,1.0210696920583469,0.2188006482982172,0.8022690437601296,2.479740680713128,0.0,0.636192726388568,0.4164162019399466,0.4543350069971968,0.6432363832571174,0.6906039567393898,0.6970379873068098,0.2213117620379056,0.1629225343237824,0.3149817420583847,0.3955414960045747,0.4751723916573359,0.4058777228651603,0.5957784021802781,0.5255387501730131,0.1602149476348795,0.681701228165626,0.8157209974403196
R. Pierre-Gabriel,Ligue 1,Nantes,Defender,Defensive Anchor / Stopper,594.0,0.0,2.0,0.0,0.5,0.97008547008547,0.75,5.0,1.9696969696969693,0.6060606060606061,1.3636363636363638,3.787878787878788,0.0,0.5255557901463158,0.6405673511453214,0.8601985937152477,0.3779599449486006,0.6445579148389967,0.5798778853266312,0.250971247304972,0.2128519286456098,0.7790386602049604,0.424999086996617,0.5430644453815706,0.312182129509094,0.6389322382431823,0.520451687061055,0.1090512831691103,0.362455074875617,0.8559316283221077
I. Sylla,Ligue 1,Montpellier,Defender,Ball-Winning Full-Back,1456.0,0.0618131868131868,9.0,0.1236263736263736,0.5263157894736842,0.9924812030075189,0.8500000000000002,16.0,1.2980769230769231,0.4326923076923077,0.8653846153846154,3.276098901098901,0.0,0.5033298034590694,0.4084967099634647,0.6698556280213365,0.7821753905851474,0.5717146456017907,0.5901593151853922,0.3819555710102661,0.312004857865051,0.4232474901879408,0.2084350666276112,0.4237822716628835,0.265335462271855,0.6119370007265922,0.7502720202734461,0.1732558880550489,0.7091646669270432,0.7961816624946554
A. Pelmard,Ligue 1,Clermont Foot,Defender,Ball-Playing Centre-Back,2988.0,0.0,1.0,0.0,0.7777777777777778,0.8764742396027312,0.926829268292683,32.0,1.114457831325301,0.6024096385542168,0.5120481927710843,2.9819277108433737,0.0602409638554216,0.2742506933043255,0.4741383048608062,0.4613690729776831,0.3489282501871044,0.8601748582545776,0.5810886385244173,0.2951818140310168,0.2156891668178121,1.0,0.6951750829760919,0.3255832998902474,0.3593195977556236,0.4986835009377627,0.7942643556319555,0.1711109016430915,0.640957783367758,0.7946620154098639
C. Mbemba,Ligue 1,Marseille,Defender,Ball-Playing Centre-Back,2209.0,0.0814848347668628,17.0,0.0814848347668628,0.6363636363636364,0.8978692138133727,0.8400000000000002,17.0,0.8555907650520598,0.5296514259846085,0.3259393390674513,3.8705296514259846,0.0407424173834314,0.2266358563397423,0.2894410655685082,0.3517163337038136,0.3205063650580115,0.6899332035450503,0.5363377881675823,0.4691321920545174,0.2514388305173121,0.4146353060143103,0.2399056144512825,0.4756908877396614,0.32602172403269,0.686239356230284,0.4923536954415899,0.1822501212802012,0.6690877281541967,0.8078570664341859
Henrique,Ligue 1,Lyon,Defender,Ball-Winning Full-Back,605.0,0.1487603305785124,7.0,0.0,0.3333333333333333,1.0668693009118542,1.0,6.0,1.1900826446280992,0.2975206611570248,0.8925619834710744,0.4462809917355372,0.0,0.3935931737732594,0.3816631259117128,0.2888180619075132,0.5935229880881235,0.3466075014211353,0.6379855580751024,0.3965183535665503,0.0571747711662764,0.8152764251117681,0.3664964415028831,0.3015333089549937,0.4414999212842135,0.3232751762694626,0.6241962784923529,0.1206153629610457,0.7359911005998171,0.8382048117322758
G. Gudmundsson,Ligue 1,Lille,Defender,Ball-Winning Full-Back,1264.0,0.0712025316455696,12.0,0.0,0.3333333333333333,0.962555066079295,2.285714285714286,12.0,0.9968354430379748,0.2136075949367088,0.7832278481012658,1.7800632911392409,0.0,0.507216341961904,0.2805725465926481,0.355757543409261,0.6999345572692959,0.566548632953116,0.9268026883074628,0.4499545059878567,0.1681530949055147,0.2995308962392629,0.4039648588274786,0.5161090277953413,0.539864748036921,0.491595876685353,0.582135873008527,0.2373000791096942,0.793132495475082,0.7379288480731075
L. Perrin,Ligue 1,Strasbourg,Defender,Ball-Playing Centre-Back,2723.0,0.0,8.0,0.0330517811237605,0.5,0.8840021990104453,0.9090909090909092,28.0,1.4873301505692251,1.057656995960338,0.4296731546088872,3.734851266984943,0.0,0.1942771973119243,0.4886597596598181,0.4769208739221184,0.2843413021749468,0.6537577266490819,0.6508050843222437,0.2654142339921438,0.2469258761978623,0.4231718927527526,0.4547515161039143,0.3080633623003894,0.383294274757739,0.4357660159594859,0.6404726465644351,0.1400559293015103,0.6974483490575649,0.818921380589198
B. Mendy,Ligue 1,Lorient,Defender,Ball-Winning Full-Back,709.0,0.2538787023977433,12.0,0.1269393511988716,0.5,1.022508038585209,0.4999999999999998,1.0,1.0155148095909732,0.2538787023977433,0.7616361071932299,2.538787023977433,0.0,0.3567545047656514,0.0,0.8404818461554464,0.9596398154283492,0.2266537657340276,0.2793221548860691,0.5699393920793604,0.1588692183874885,0.3638642178085284,0.3017041189520035,0.3402857618507447,0.399129585973913,0.6374326903147824,0.6120033200898238,0.2047452143624093,0.5856743695850334,0.7975718675379331
M. Senaya,Ligue 1,Strasbourg,Defender,Defensive Anchor / Stopper,2137.0,0.0421151146467009,11.0,0.0421151146467009,0.4262295081967213,1.0187134502923976,1.3947368421052633,42.0,1.6846045858680394,0.5474964904071128,1.1371080954609265,2.863827795975667,0.0,0.7374489936111497,0.7138463607097091,0.4419051151619264,0.5296133594039238,0.6026371555009113,0.7678012996882069,0.4574346350843067,0.2732595910704486,0.5108700961113068,0.6356065162961451,0.4562087602916912,0.3371277885816945,0.4914844704002367,0.4916273087910951,0.1313869585667975,0.7412647450762094,0.8461719315584209
T. Foket,Ligue 1,Reims,Defender,Ball-Winning Full-Back,1838.0,0.0,2.0,0.0489662676822633,0.5833333333333334,1.0298685782556751,0.8095238095238095,20.0,1.6648531011969532,0.5875952121871599,1.0772578890097932,1.7627856365614798,0.0,0.4248231793196807,0.4078378314854785,0.6065004069748599,0.5310771591757818,0.3850548933785226,0.7516256704184421,0.0969178473020387,0.2099598708074175,0.3934666267901924,0.2611352303277376,0.5399175090790019,0.2802580026615778,0.4477157249824073,0.5882662594527986,0.1387063545290664,0.7963206659335498,0.8364278173013668
C. Operi,Ligue 1,Le Havre,Defender,Defensive Anchor / Stopper,2447.0,0.1103391908459338,18.0,0.1471189211279117,0.58,0.998259355961706,0.9729729729729728,32.0,1.6550878626890069,0.2574581119738455,1.3976297507151614,2.5010216591745,0.0367797302819779,0.6201541790472522,0.4604738937546467,0.7027095129555564,0.5651366030252972,0.4759964189049541,0.6206725108359802,0.5062679062642803,0.3074079836157944,0.8003477008413271,0.2610629200462322,0.3664134810641805,0.3936986869763118,0.6013438432564153,0.5865244306399507,0.1180491354532226,0.6284087506247364,0.8515753896930525
I. Jakobs,Ligue 1,Monaco,Defender,Defensive Anchor / Stopper,1465.0,0.0614334470989761,16.0,0.1228668941979522,0.7692307692307693,0.9274074074074072,1.5185185185185186,29.0,1.167235494880546,0.1228668941979522,1.044368600682594,2.4573378839590445,0.0,1.0,0.5091679276538844,0.429449436909081,0.2908748596010729,0.7732482053890175,0.5298688259653636,0.5322443906810337,0.3114238278664072,0.4533721569991676,0.8258266525867288,0.4116614681029063,0.3923200688204886,0.6733225666476083,0.64434864346,0.1464334611558682,0.4430944275719585,0.7996965498447288
M. Desler,Ligue 1,Toulouse,Defender,Ball-Playing Centre-Back,1551.0,0.0,10.0,0.058027079303675,0.6363636363636364,1.030065359477124,1.5000000000000002,9.0,1.8568665377176008,0.7543520309477757,1.102514506769826,2.205029013539652,0.0,0.33235461858061,0.3649752620130649,0.7046473276949585,0.4621071446223904,0.4437590727555903,0.8958143550234456,0.2107281547138857,0.2705099247070386,0.6786494554147099,0.7496177219066675,0.3703813824574632,0.3306094226663613,0.462058120165936,0.5953701486695439,0.1449261697354284,0.4186607145943273,0.8491748411105287
Y. Abdelhamid,Ligue 1,Reims,Defender,Positional Defender,2782.0,0.1294033069734004,20.0,0.0,0.5333333333333333,0.8660714285714284,0.9722222222222222,26.0,1.6498921639108557,1.0352264557872035,0.6146657081236521,3.526240115025161,0.0647016534867002,0.3540960161453594,0.5891348286616074,0.4912399342351272,0.4000008171893082,0.5001603612233936,0.4963615601381986,0.5699293035583878,0.1981716450495929,0.4188455629659181,0.7090161299002733,0.435828446026544,0.4367570723469415,0.3851308307739567,0.7117802440726478,0.1595215330875082,0.7135125249788682,0.8081563278970295
N. Pallois,Ligue 1,Nantes,Defender,Positional Defender,1585.0,0.0,2.0,0.056782334384858,0.75,0.835579514824798,0.904761904761905,19.0,2.1009463722397475,1.4763406940063093,0.6246056782334385,6.302839116719243,0.0,0.2534616170173963,0.7001909479360523,0.788435148206714,0.4920861680514475,0.5932300188520984,0.6187610754279576,0.3749157456631159,0.3728914725752074,0.1463046253004293,0.6430939419331372,0.3546766189449311,0.3933980462299892,0.577057979589136,0.6162489843389704,0.1790344163210408,0.5443270102544304,0.7918351228395181
Sergio Akieme,Ligue 1,Reims,Defender,Ball-Winning Full-Back,818.0,0.2200488997555012,5.0,0.0,0.4705882352941176,1.0183823529411766,0.8333333333333334,8.0,0.9902200488997556,0.3300733496332518,0.6601466992665037,2.750611246943765,0.0,0.3923609992423872,0.2389078198054931,0.5176610586369891,0.6948252719778276,0.3519151181179281,0.3610478565176817,0.5494725469964742,0.0309967290557879,0.4909978469855156,0.6660026940132375,0.3337610781315968,0.2399179570373789,0.7035173125387317,0.5567050742823425,0.1947078805660718,0.69087682375421,0.7938736579114071
